clockTime,deltaTime,absolutePosition,useStiffness
1.6875,1.28571428571429,100,0
2.97321428571429,1.71428571428571,-400,0
4.6875,1.28571428571429,100,0
5.97321428571429,1.71428571428571,-400,0
7.6875,1.28571428571429,100,0
8.97321428571428,1.71428571428571,-400,0
10.6875,1.28571428571429,100,0
11.9732142857143,1.71428571428571,-400,0
13.6875,1.28571428571429,100,0
14.9732142857143,1.71428571428571,-400,0
16.6875,1.28571428571429,100,0
17.9732142857143,1.71428571428571,-400,0
19.6875,1.28571428571429,100,0
20.9732142857143,1.71428571428571,-400,0
22.6875,1.28571428571429,100,0
23.9732142857143,1.71428571428571,-400,0
25.6875,1.28571428571429,100,0
26.9732142857143,1.71428571428571,-400,0
28.6875,1.28571428571429,100,0
29.9732142857143,1.71428571428571,-400,0
31.6875,1.28571428571429,100,0
32.9732142857143,1.71428571428571,-400,0
34.6875,1.28571428571429,100,0
35.9732142857143,1.71428571428571,-400,0
37.6875,1.28571428571429,100,0
38.9732142857143,1.71428571428571,-400,0
40.6875,1.28571428571429,100,0
41.9732142857143,1.71428571428571,-400,0
43.6875,1.28571428571429,100,0
44.9732142857143,1.71428571428571,-400,0
46.6875,1.28571428571429,100,0
47.9732142857143,1.71428571428571,-400,0
49.6875,1.28571428571429,100,0
50.9732142857143,1.71428571428571,-400,0
52.6875,1.28571428571429,100,0
53.9732142857143,1.71428571428571,-400,0
55.6875,1.28571428571429,100,0
56.9732142857143,1.71428571428571,-400,0
58.6875,1.28571428571429,100,0
59.9732142857143,1.71428571428571,-400,0
61.6875,1.28571428571429,100,0
62.9732142857143,1.71428571428571,-400,0
64.6875,1.28571428571429,100,0
65.9732142857143,1.71428571428571,-400,0
67.6875,1.28571428571429,100,0
68.9732142857143,1.71428571428571,-400,0
70.6875,1.28571428571429,100,0
71.9732142857143,1.71428571428571,-400,0
73.6875,1.28571428571429,100,0
74.9732142857143,1.71428571428571,-400,0
76.6875,1.28571428571429,100,0
77.9732142857143,1.71428571428571,-400,0
79.6875,1.28571428571429,100,0
80.9732142857143,1.71428571428571,-400,0
82.6875,1.28571428571429,100,0
83.9732142857143,1.71428571428571,-400,0
85.6875,1.28571428571429,100,0
86.9732142857143,1.71428571428571,-400,0
88.6875,1.28571428571429,100,0
89.9732142857143,1.71428571428571,-400,0
